README.mdiso3;year;month;fatalities
COM;2016;6;
COM;2016;7;
COM;2016;8;
COM;2016;9;
COM;2016;10;
COM;2016;11;
COM;2016;12;
COM;2017;1;
COM;2017;2;
COM;2017;3;
COM;2017;4;
COM;2017;5;
COM;2017;6;
COM;2017;7;
COM;2017;8;
COM;2017;9;
COM;2017;10;
COM;2017;11;
COM;2017;12;
COM;2018;1;
COM;2018;2;
COM;2018;3;
COM;2018;4;
COM;2018;5;
COM;2018;6;
COM;2018;7;
COM;2018;8;
COM;2018;9;
COM;2018;10;
COM;2018;11;
COM;2018;12;
COM;2019;1;
COM;2019;2;
COM;2019;3;
COM;2019;4;
COM;2019;5;
COM;2019;6;
COM;2019;7;
COM;2019;8;
COM;2019;9;
COM;2019;10;
COM;2019;11;
COM;2019;12;
COM;2020;1;
COM;2020;2;
COM;2020;3;
COM;2020;4;
COM;2020;5;
COM;2020;6;
COM;2020;7;
COM;2020;8;
COM;2020;9;
COM;2020;10;
COM;2020;11;
COM;2020;12;
COM;2021;1;
COM;2021;2;
COM;2021;3;
COM;2021;4;
COM;2021;5;
COM;2021;6;
COM;2021;7;
COM;2021;8;
COM;2021;9;
COM;2021;10;
COM;2021;11;
COM;2021;12;
DEU;2003;8;
DEU;2003;9;
DEU;2003;10;
DEU;2003;11;
DEU;2003;12;
DEU;2004;1;
DEU;2004;2;
DEU;2004;3;
DEU;2004;4;
DEU;2004;5;
DEU;2004;6;
DEU;2004;7;
DEU;2004;8;
DEU;2004;9;
DEU;2004;10;
DEU;2004;11;
DEU;2004;12;
DEU;2005;1;
DEU;2005;2;
DEU;2005;3;
DEU;2005;4;
DEU;2005;5;
DEU;2005;6;
DEU;2005;7;
DEU;2005;8;
DEU;2005;9;
DEU;2005;10;
DEU;2005;11;
DEU;2005;12;
DEU;2006;1;
DEU;2006;2;
DEU;2006;3;
DEU;2006;4;
DEU;2006;5;
DEU;2006;6;
DEU;2006;7;
DEU;2006;8;
DEU;2006;9;
DEU;2006;10;
DEU;2006;11;
DEU;2006;12;
DEU;2007;1;
DEU;2007;2;
DEU;2007;3;
DEU;2007;4;
DEU;2007;5;
DEU;2007;6;
DEU;2007;7;
DEU;2007;8;
DEU;2007;9;
DEU;2007;10;
DEU;2007;11;
DEU;2007;12;
DEU;2008;1;
DEU;2008;2;
DEU;2008;3;
DEU;2008;4;
DEU;2008;5;
DEU;2008;6;
DEU;2008;7;
DEU;2008;8;
DEU;2008;9;
DEU;2008;10;
DEU;2008;11;
DEU;2008;12;
DEU;2009;1;
DEU;2009;2;
DEU;2009;3;
DEU;2009;4;
DEU;2009;5;
DEU;2009;6;
DEU;2009;7;
DEU;2009;8;
DEU;2009;9;
DEU;2009;10;
DEU;2009;11;
DEU;2009;12;
DEU;2010;1;
DEU;2010;2;
DEU;2010;3;
DEU;2010;4;
DEU;2010;5;
DEU;2010;6;
DEU;2010;7;
DEU;2010;8;
DEU;2010;9;
DEU;2010;10;
DEU;2010;11;
DEU;2010;12;
DEU;2011;1;
DEU;2011;2;
DEU;2011;3;
DEU;2011;4;
DEU;2011;5;
DEU;2011;6;
DEU;2011;7;
DEU;2011;8;
DEU;2011;9;
DEU;2011;10;
DEU;2011;11;
DEU;2011;12;
DEU;2012;1;
DEU;2012;2;
DEU;2012;3;
DEU;2012;4;
DEU;2012;5;
DEU;2012;6;
DEU;2012;7;
DEU;2012;8;
DEU;2012;9;
DEU;2012;10;
DEU;2012;11;
DEU;2012;12;
DEU;2013;1;
DEU;2013;2;
DEU;2013;3;
DEU;2013;4;
DEU;2013;5;
DEU;2013;6;
DEU;2013;7;
DEU;2013;8;
DEU;2013;9;
DEU;2013;10;
DEU;2013;11;
DEU;2013;12;
DEU;2014;1;
DEU;2014;2;
DEU;2014;3;
DEU;2014;4;
DEU;2014;5;
DEU;2014;6;
DEU;2014;7;
DEU;2014;8;
DEU;2014;9;
DEU;2014;10;
DEU;2014;11;
DEU;2014;12;
DEU;2015;1;
DEU;2015;2;
DEU;2015;3;
DEU;2015;4;
DEU;2015;5;
DEU;2015;6;
DEU;2015;7;
DEU;2015;8;
DEU;2015;9;
DEU;2015;10;
DEU;2015;11;
DEU;2015;12;
DEU;2016;1;
DEU;2016;2;
DEU;2016;3;
DEU;2016;4;
DEU;2016;5;
DEU;2016;6;
DEU;2016;7;
DEU;2016;8;
DEU;2016;9;
DEU;2016;10;
DEU;2016;11;
DEU;2016;12;12.0
DEU;2017;1;
DEU;2017;2;
DEU;2017;3;
DEU;2017;4;
DEU;2017;5;
DEU;2017;6;
DEU;2017;7;
DEU;2017;8;
DEU;2017;9;
DEU;2017;10;
DEU;2017;11;
DEU;2017;12;
DEU;2018;1;
DEU;2018;2;
DEU;2018;3;
DEU;2018;4;
DEU;2018;5;
DEU;2018;6;
DEU;2018;7;
DEU;2018;8;
DEU;2018;9;
DEU;2018;10;
DEU;2018;11;
DEU;2018;12;
DEU;2019;1;
DEU;2019;2;
DEU;2019;3;
DEU;2019;4;
DEU;2019;5;
DEU;2019;6;
DEU;2019;7;
DEU;2019;8;
DEU;2019;9;
DEU;2019;10;
DEU;2019;11;
DEU;2019;12;
DEU;2020;1;
DEU;2020;2;
DEU;2020;3;
DEU;2020;4;
DEU;2020;5;
DEU;2020;6;
DEU;2020;7;
DEU;2020;8;
DEU;2020;9;
DEU;2020;10;
DEU;2020;11;
DEU;2020;12;
DEU;2021;1;
DEU;2021;2;
DEU;2021;3;
DEU;2021;4;
DEU;2021;5;
DEU;2021;6;
DEU;2021;7;
DEU;2021;8;
DEU;2021;9;
DEU;2021;10;
DEU;2021;11;
DEU;2021;12;
DJI;2003;8;
DJI;2003;9;
DJI;2003;10;
DJI;2003;11;
DJI;2003;12;
DJI;2004;1;
DJI;2004;2;
DJI;2004;3;
DJI;2004;4;
DJI;2004;5;
DJI;2004;6;
DJI;2004;7;
DJI;2004;8;
DJI;2004;9;
DJI;2004;10;
DJI;2004;11;
DJI;2004;12;
DJI;2005;1;
DJI;2005;2;
DJI;2005;3;
DJI;2005;4;
DJI;2005;5;
DJI;2005;6;
DJI;2005;7;
DJI;2005;8;
DJI;2005;9;
DJI;2005;10;
DJI;2005;11;
DJI;2005;12;
DJI;2006;1;
DJI;2006;2;
DJI;2006;3;
DJI;2006;4;
DJI;2006;5;
DJI;2006;6;
DJI;2006;7;
DJI;2006;8;
DJI;2006;9;
DJI;2006;10;
DJI;2006;11;
DJI;2006;12;
DJI;2007;1;
DJI;2007;2;
DJI;2007;3;
DJI;2007;4;
DJI;2007;5;
DJI;2007;6;
DJI;2007;7;
DJI;2007;8;
DJI;2007;9;
DJI;2007;10;
DJI;2007;11;
DJI;2007;12;
DJI;2008;1;
DJI;2008;2;
DJI;2008;3;
DJI;2008;4;
DJI;2008;5;
DJI;2008;6;35.0
DJI;2008;7;
DJI;2008;8;
DJI;2008;9;
DJI;2008;10;
DJI;2008;11;
DJI;2008;12;
DJI;2009;1;
DJI;2009;2;
DJI;2009;3;
DJI;2009;4;
DJI;2009;5;
DJI;2009;6;
DJI;2009;7;
DJI;2009;8;
DJI;2009;9;
DJI;2009;10;
DJI;2009;11;
DJI;2009;12;
DJI;2010;1;
DJI;2010;2;
DJI;2010;3;
DJI;2010;4;
DJI;2010;5;
DJI;2010;6;
DJI;2010;7;
DJI;2010;8;
DJI;2010;9;
DJI;2010;10;
DJI;2010;11;
DJI;2010;12;
DJI;2011;1;
DJI;2011;2;
DJI;2011;3;
DJI;2011;4;
DJI;2011;5;
DJI;2011;6;
DJI;2011;7;
DJI;2011;8;
DJI;2011;9;
DJI;2011;10;
DJI;2011;11;
DJI;2011;12;
DJI;2012;1;
DJI;2012;2;
DJI;2012;3;
DJI;2012;4;
DJI;2012;5;
DJI;2012;6;
DJI;2012;7;
DJI;2012;8;
DJI;2012;9;
DJI;2012;10;
DJI;2012;11;
DJI;2012;12;
DJI;2013;1;
DJI;2013;2;
DJI;2013;3;
DJI;2013;4;
DJI;2013;5;
DJI;2013;6;
DJI;2013;7;
DJI;2013;8;
DJI;2013;9;
DJI;2013;10;
DJI;2013;11;
DJI;2013;12;
DJI;2014;1;
DJI;2014;2;
DJI;2014;3;
DJI;2014;4;
DJI;2014;5;1.0
DJI;2014;6;
DJI;2014;7;
DJI;2014;8;
DJI;2014;9;
DJI;2014;10;
DJI;2014;11;
DJI;2014;12;
DJI;2015;1;
DJI;2015;2;
DJI;2015;3;
DJI;2015;4;
DJI;2015;5;
DJI;2015;6;
DJI;2015;7;
DJI;2015;8;
DJI;2015;9;
DJI;2015;10;
DJI;2015;11;
DJI;2015;12;
DJI;2016;1;
DJI;2016;2;
DJI;2016;3;
DJI;2016;4;
DJI;2016;5;
DJI;2016;6;
DJI;2016;7;
DJI;2016;8;
DJI;2016;9;
DJI;2016;10;
DJI;2016;11;
DJI;2016;12;
DJI;2017;1;
DJI;2017;2;
DJI;2017;3;
DJI;2017;4;
DJI;2017;5;
DJI;2017;6;
DJI;2017;7;
DJI;2017;8;
DJI;2017;9;
DJI;2017;10;
DJI;2017;11;
DJI;2017;12;
DJI;2018;1;
DJI;2018;2;
DJI;2018;3;
DJI;2018;4;
DJI;2018;5;
DJI;2018;6;
DJI;2018;7;
DJI;2018;8;6.0
DJI;2018;9;
DJI;2018;10;
DJI;2018;11;
DJI;2018;12;
DJI;2019;1;
DJI;2019;2;
DJI;2019;3;
DJI;2019;4;
DJI;2019;5;
DJI;2019;6;
DJI;2019;7;
DJI;2019;8;
DJI;2019;9;
DJI;2019;10;
DJI;2019;11;
DJI;2019;12;
DJI;2020;1;
DJI;2020;2;
DJI;2020;3;
DJI;2020;4;
DJI;2020;5;
DJI;2020;6;
DJI;2020;7;
DJI;2020;8;
DJI;2020;9;
DJI;2020;10;
DJI;2020;11;
DJI;2020;12;
DJI;2021;1;
DJI;2021;2;
DJI;2021;3;
DJI;2021;4;
DJI;2021;5;
DJI;2021;6;
DJI;2021;7;
DJI;2021;8;3.0
DJI;2021;9;
DJI;2021;10;
DJI;2021;11;
DJI;2021;12;
DZA;2003;8;17.5
DZA;2003;9;73.28571428571429
DZA;2003;10;68.21428571428571
DZA;2003;11;55.0
DZA;2003;12;20.0
DZA;2004;1;24.0
DZA;2004;2;54.0
DZA;2004;3;69.0
DZA;2004;4;24.0
DZA;2004;5;33.0
DZA;2004;6;68.0
DZA;2004;7;26.0
DZA;2004;8;38.0
DZA;2004;9;55.5
DZA;2004;10;59.5
DZA;2004;11;24.0
DZA;2004;12;25.0
DZA;2005;1;32.0
DZA;2005;2;11.0
DZA;2005;3;13.0
DZA;2005;4;21.0
DZA;2005;5;18.0
DZA;2005;6;18.0
DZA;2005;7;14.0
DZA;2005;8;32.0
DZA;2005;9;23.0
DZA;2005;10;33.0
DZA;2005;11;1.0
DZA;2005;12;16.0
DZA;2006;1;7.0
DZA;2006;2;4.0
DZA;2006;3;14.0
DZA;2006;4;52.0
DZA;2006;5;42.0
DZA;2006;6;49.0
DZA;2006;7;12.0
DZA;2006;8;5.0
DZA;2006;9;15.0
DZA;2006;10;25.0
DZA;2006;11;58.0
DZA;2006;12;9.0
DZA;2007;1;28.0
DZA;2007;2;15.0
DZA;2007;3;52.0
DZA;2007;4;59.0
DZA;2007;5;38.0
DZA;2007;6;27.0
DZA;2007;7;44.0
DZA;2007;8;31.0
DZA;2007;9;92.0
DZA;2007;10;57.0
DZA;2007;11;2.0
DZA;2007;12;50.0
DZA;2008;1;25.0
DZA;2008;2;50.0
DZA;2008;3;19.0
DZA;2008;4;29.0
DZA;2008;5;21.0
DZA;2008;6;29.0
DZA;2008;7;8.0
DZA;2008;8;125.0
DZA;2008;9;17.0
DZA;2008;10;2.0
DZA;2008;11;1.0
DZA;2008;12;19.0
DZA;2009;1;29.0
DZA;2009;2;62.11570247933884
DZA;2009;3;53.12809917355372
DZA;2009;4;34.12396694214876
DZA;2009;5;61.485242030696575
DZA;2009;6;78.86216306805674
DZA;2009;7;87.0158110379605
DZA;2009;8;40.890811037960496
DZA;2009;9;8.628204230284354
DZA;2009;10;52.25
DZA;2009;11;16.5
DZA;2009;12;17.0
DZA;2010;1;25.0
DZA;2010;2;23.0
DZA;2010;3;15.0
DZA;2010;4;19.451612903225808
DZA;2010;5;18.548387096774192
DZA;2010;6;46.0
DZA;2010;7;16.0
DZA;2010;8;27.0
DZA;2010;9;9.0
DZA;2010;10;15.0
DZA;2010;11;21.0
DZA;2010;12;17.0
DZA;2011;1;6.0
DZA;2011;2;16.0
DZA;2011;3;23.0
DZA;2011;4;53.0
DZA;2011;5;34.0
DZA;2011;6;16.0
DZA;2011;7;29.0
DZA;2011;8;41.0
DZA;2011;9;18.0
DZA;2011;10;22.0
DZA;2011;11;14.0
DZA;2011;12;4.0
DZA;2012;1;12.0
DZA;2012;2;33.0
DZA;2012;3;22.0
DZA;2012;4;39.0
DZA;2012;5;29.0
DZA;2012;6;28.0
DZA;2012;7;7.0
DZA;2012;8;40.0
DZA;2012;9;9.0
DZA;2012;10;12.0
DZA;2012;11;13.0
DZA;2012;12;20.0
DZA;2013;1;46.0
DZA;2013;2;21.0
DZA;2013;3;8.0
DZA;2013;4;14.0
DZA;2013;5;24.0
DZA;2013;6;7.0
DZA;2013;7;29.0
DZA;2013;8;44.0
DZA;2013;9;17.0
DZA;2013;10;5.0
DZA;2013;11;
DZA;2013;12;7.0
DZA;2014;1;26.0
DZA;2014;2;2.0
DZA;2014;3;12.0
DZA;2014;4;20.0
DZA;2014;5;13.0
DZA;2014;6;2.0
DZA;2014;7;7.0
DZA;2014;8;0.0
DZA;2014;9;6.0
DZA;2014;10;10.0
DZA;2014;11;3.0
DZA;2014;12;10.0
DZA;2015;1;1.0
DZA;2015;2;1.0
DZA;2015;3;8.0
DZA;2015;4;16.0
DZA;2015;5;33.0
DZA;2015;6;7.0
DZA;2015;7;13.0
DZA;2015;8;13.0
DZA;2015;9;2.0
DZA;2015;10;5.0
DZA;2015;11;4.0
DZA;2015;12;7.0
DZA;2016;1;5.0
DZA;2016;2;3.0
DZA;2016;3;20.0
DZA;2016;4;11.0
DZA;2016;5;24.0
DZA;2016;6;15.0
DZA;2016;7;
DZA;2016;8;
DZA;2016;9;5.0
DZA;2016;10;6.0
DZA;2016;11;
DZA;2016;12;
DZA;2017;1;2.0
DZA;2017;2;24.0
DZA;2017;3;8.0
DZA;2017;4;1.0
DZA;2017;5;10.0
DZA;2017;6;9.0
DZA;2017;7;8.0
DZA;2017;8;10.0
DZA;2017;9;3.0
DZA;2017;10;0.0
DZA;2017;11;2.0
DZA;2017;12;
DZA;2018;1;10.0
DZA;2018;2;5.0
DZA;2018;3;
DZA;2018;4;2.0
DZA;2018;5;2.0
DZA;2018;6;
DZA;2018;7;11.0
DZA;2018;8;
DZA;2018;9;5.0
DZA;2018;10;
DZA;2018;11;0.0
DZA;2018;12;
DZA;2019;1;1.0
DZA;2019;2;
DZA;2019;3;
DZA;2019;4;
DZA;2019;5;5.0
DZA;2019;6;
DZA;2019;7;
DZA;2019;8;
DZA;2019;9;1.0
DZA;2019;10;3.0
DZA;2019;11;5.0
DZA;2019;12;
DZA;2020;1;6.0
DZA;2020;2;2.0
DZA;2020;3;1.0
DZA;2020;4;3.0
DZA;2020;5;2.0
DZA;2020;6;3.0
DZA;2020;7;5.0
DZA;2020;8;
DZA;2020;9;1.0
DZA;2020;10;
DZA;2020;11;1.0
DZA;2020;12;4.0
DZA;2021;1;15.0
DZA;2021;2;
DZA;2021;3;
DZA;2021;4;
DZA;2021;5;1.0
DZA;2021;6;
DZA;2021;7;
DZA;2021;8;2.0
DZA;2021;9;
DZA;2021;10;
DZA;2021;11;
DZA;2021;12;
ECU;2003;8;
ECU;2003;9;
ECU;2003;10;
ECU;2003;11;
ECU;2003;12;
ECU;2004;1;
ECU;2004;2;
ECU;2004;3;
ECU;2004;4;
ECU;2004;5;
ECU;2004;6;
ECU;2004;7;
ECU;2004;8;
ECU;2004;9;
ECU;2004;10;
ECU;2004;11;
ECU;2004;12;
ECU;2005;1;
ECU;2005;2;
ECU;2005;3;
ECU;2005;4;
ECU;2005;5;
ECU;2005;6;
ECU;2005;7;
ECU;2005;8;
ECU;2005;9;
ECU;2005;10;
ECU;2005;11;
ECU;2005;12;
ECU;2006;1;
ECU;2006;2;
ECU;2006;3;
ECU;2006;4;
ECU;2006;5;
ECU;2006;6;
ECU;2006;7;
ECU;2006;8;
ECU;2006;9;
ECU;2006;10;
ECU;2006;11;
ECU;2006;12;
ECU;2007;1;
ECU;2007;2;
ECU;2007;3;
ECU;2007;4;
ECU;2007;5;
ECU;2007;6;
ECU;2007;7;
ECU;2007;8;
ECU;2007;9;
ECU;2007;10;
ECU;2007;11;
ECU;2007;12;
ECU;2008;1;
ECU;2008;2;
ECU;2008;3;25.0
ECU;2008;4;
ECU;2008;5;
ECU;2008;6;
ECU;2008;7;
ECU;2008;8;
ECU;2008;9;
ECU;2008;10;
ECU;2008;11;
ECU;2008;12;
ECU;2009;1;
ECU;2009;2;
ECU;2009;3;
ECU;2009;4;
ECU;2009;5;
ECU;2009;6;
ECU;2009;7;
ECU;2009;8;
ECU;2009;9;
ECU;2009;10;
ECU;2009;11;
ECU;2009;12;
ECU;2010;1;
ECU;2010;2;
ECU;2010;3;
ECU;2010;4;
ECU;2010;5;
ECU;2010;6;
ECU;2010;7;
ECU;2010;8;
ECU;2010;9;
ECU;2010;10;
ECU;2010;11;
ECU;2010;12;
ECU;2011;1;
ECU;2011;2;
ECU;2011;3;
ECU;2011;4;
ECU;2011;5;
ECU;2011;6;
ECU;2011;7;
ECU;2011;8;
ECU;2011;9;
ECU;2011;10;
ECU;2011;11;
ECU;2011;12;
ECU;2012;1;
ECU;2012;2;
ECU;2012;3;
ECU;2012;4;
ECU;2012;5;
ECU;2012;6;
ECU;2012;7;
ECU;2012;8;
ECU;2012;9;
ECU;2012;10;
ECU;2012;11;
ECU;2012;12;
ECU;2013;1;
ECU;2013;2;
ECU;2013;3;
ECU;2013;4;
ECU;2013;5;
ECU;2013;6;
ECU;2013;7;
ECU;2013;8;
ECU;2013;9;
ECU;2013;10;
ECU;2013;11;
ECU;2013;12;
ECU;2014;1;
ECU;2014;2;
ECU;2014;3;
ECU;2014;4;
ECU;2014;5;
ECU;2014;6;
ECU;2014;7;
ECU;2014;8;
ECU;2014;9;
ECU;2014;10;
ECU;2014;11;
ECU;2014;12;
ECU;2015;1;
ECU;2015;2;
ECU;2015;3;
ECU;2015;4;
ECU;2015;5;
ECU;2015;6;
ECU;2015;7;
ECU;2015;8;
ECU;2015;9;
ECU;2015;10;
ECU;2015;11;
ECU;2015;12;
ECU;2016;1;
ECU;2016;2;
ECU;2016;3;
ECU;2016;4;
ECU;2016;5;
ECU;2016;6;
ECU;2016;7;
ECU;2016;8;
ECU;2016;9;
ECU;2016;10;
ECU;2016;11;
ECU;2016;12;
ECU;2017;1;
ECU;2017;2;
ECU;2017;3;
ECU;2017;4;
ECU;2017;5;
ECU;2017;6;
ECU;2017;7;
ECU;2017;8;
ECU;2017;9;
ECU;2017;10;
ECU;2017;11;
ECU;2017;12;
ECU;2018;1;
ECU;2018;2;
ECU;2018;3;
ECU;2018;4;
ECU;2018;5;
ECU;2018;6;
ECU;2018;7;
ECU;2018;8;
ECU;2018;9;
ECU;2018;10;
ECU;2018;11;
ECU;2018;12;
ECU;2019;1;2.0
ECU;2019;2;
ECU;2019;3;
ECU;2019;4;
ECU;2019;5;
ECU;2019;6;
ECU;2019;7;
ECU;2019;8;
ECU;2019;9;
ECU;2019;10;
ECU;2019;11;
ECU;2019;12;
ECU;2020;1;
ECU;2020;2;
ECU;2020;3;
ECU;2020;4;
ECU;2020;5;
ECU;2020;6;
ECU;2020;7;
ECU;2020;8;
ECU;2020;9;
ECU;2020;10;
ECU;2020;11;
ECU;2020;12;
ECU;2021;1;
ECU;2021;2;79.0
ECU;2021;3;
ECU;2021;4;4.0
ECU;2021;5;
ECU;2021;6;
ECU;2021;7;22.0
ECU;2021;8;
ECU;2021;9;118.0
ECU;2021;10;
ECU;2021;11;68.0
ECU;2021;12;
EGY;2003;8;
EGY;2003;9;
EGY;2003;10;
EGY;2003;11;
EGY;2003;12;
EGY;2004;1;
EGY;2004;2;
EGY;2004;3;
EGY;2004;4;
EGY;2004;5;
EGY;2004;6;
EGY;2004;7;
EGY;2004;8;
EGY;2004;9;
EGY;2004;10;34.0
EGY;2004;11;
EGY;2004;12;1.0
EGY;2005;1;
EGY;2005;2;
EGY;2005;3;
EGY;2005;4;
EGY;2005;5;
EGY;2005;6;
EGY;2005;7;88.0
EGY;2005;8;
EGY;2005;9;
EGY;2005;10;
EGY;2005;11;
EGY;2005;12;36.0
EGY;2006;1;1.0
EGY;2006;2;
EGY;2006;3;
EGY;2006;4;1.0
EGY;2006;5;
EGY;2006;6;
EGY;2006;7;
EGY;2006;8;
EGY;2006;9;
EGY;2006;10;
EGY;2006;11;
EGY;2006;12;
EGY;2007;1;
EGY;2007;2;
EGY;2007;3;
EGY;2007;4;
EGY;2007;5;
EGY;2007;6;
EGY;2007;7;
EGY;2007;8;
EGY;2007;9;
EGY;2007;10;
EGY;2007;11;
EGY;2007;12;
EGY;2008;1;
EGY;2008;2;
EGY;2008;3;
EGY;2008;4;
EGY;2008;5;1.0
EGY;2008;6;
EGY;2008;7;
EGY;2008;8;
EGY;2008;9;
EGY;2008;10;1.0
EGY;2008;11;
EGY;2008;12;
EGY;2009;1;
EGY;2009;2;
EGY;2009;3;1.0
EGY;2009;4;0.0
EGY;2009;5;
EGY;2009;6;
EGY;2009;7;
EGY;2009;8;
EGY;2009;9;
EGY;2009;10;
EGY;2009;11;
EGY;2009;12;
EGY;2010;1;1.0
EGY;2010;2;
EGY;2010;3;
EGY;2010;4;
EGY;2010;5;
EGY;2010;6;
EGY;2010;7;
EGY;2010;8;
EGY;2010;9;
EGY;2010;10;
EGY;2010;11;
EGY;2010;12;
EGY;2011;1;
EGY;2011;2;
EGY;2011;3;15.0
EGY;2011;4;
EGY;2011;5;15.0
EGY;2011;6;
EGY;2011;7;
EGY;2011;8;1.0
EGY;2011;9;
EGY;2011;10;
EGY;2011;11;
EGY;2011;12;
EGY;2012;1;
EGY;2012;2;74.0
EGY;2012;3;
EGY;2012;4;
EGY;2012;5;
EGY;2012;6;
EGY;2012;7;
EGY;2012;8;
EGY;2012;9;
EGY;2012;10;
EGY;2012;11;1.0
EGY;2012;12;
EGY;2013;1;
EGY;2013;2;
EGY;2013;3;
EGY;2013;4;7.0
EGY;2013;5;
EGY;2013;6;30.0
EGY;2013;7;81.0
EGY;2013;8;2.0
EGY;2013;9;4.0
EGY;2013;10;1.0
EGY;2013;11;9.0
EGY;2013;12;1.0
EGY;2014;1;6.0
EGY;2014;2;2.0
EGY;2014;3;9.0
EGY;2014;4;37.0
EGY;2014;5;12.0
EGY;2014;6;2.0
EGY;2014;7;53.0
EGY;2014;8;9.0
EGY;2014;9;46.0
EGY;2014;10;49.0
EGY;2014;11;1.0
EGY;2014;12;23.0
EGY;2015;1;39.0
EGY;2015;2;100.0
EGY;2015;3;13.0
EGY;2015;4;51.0
EGY;2015;5;42.0
EGY;2015;6;47.0
EGY;2015;7;208.0
EGY;2015;8;3.0
EGY;2015;9;242.0
EGY;2015;10;226.0
EGY;2015;11;20.0
EGY;2015;12;
EGY;2016;1;17.0
EGY;2016;2;1.0
EGY;2016;3;17.0
EGY;2016;4;7.0
EGY;2016;5;93.0
EGY;2016;6;1.0
EGY;2016;7;4.0
EGY;2016;8;47.0
EGY;2016;9;11.0
EGY;2016;10;141.0
EGY;2016;11;18.0
EGY;2016;12;47.0
EGY;2017;1;51.0
EGY;2017;2;23.0
EGY;2017;3;67.0
EGY;2017;4;79.0
EGY;2017;5;43.0
EGY;2017;6;23.0
EGY;2017;7;118.0
EGY;2017;8;17.0
EGY;2017;9;29.0
EGY;2017;10;98.0
EGY;2017;11;324.0
EGY;2017;12;30.0
EGY;2018;1;23.0
EGY;2018;2;111.25
EGY;2018;3;92.60714285714286
EGY;2018;4;108.01785714285715
EGY;2018;5;45.625
EGY;2018;6;38.5
EGY;2018;7;55.88235294117647
EGY;2018;8;32.166427546628405
EGY;2018;9;33.48780487804878
EGY;2018;10;48.10341463414635
EGY;2018;11;39.36
EGY;2018;12;64.0
EGY;2019;1;86.68181818181819
EGY;2019;2;70.7
EGY;2019;3;65.95671641791044
EGY;2019;4;52.223880597014926
EGY;2019;5;50.11940298507463
EGY;2019;6;74.0
EGY;2019;7;36.0
EGY;2019;8;38.0
EGY;2019;9;70.26315789473684
EGY;2019;10;91.05263157894736
EGY;2019;11;16.684210526315788
EGY;2019;12;13.318181818181818
EGY;2020;1;36.75
EGY;2020;2;71.60483870967742
EGY;2020;3;41.75
EGY;2020;4;35.17741935483871
EGY;2020;5;105.71774193548389
EGY;2020;6;16.0
EGY;2020;7;53.75
EGY;2020;8;78.25
EGY;2020;9;22.51515151515152
EGY;2020;10;48.898989898989896
EGY;2020;11;18.51515151515152
EGY;2020;12;17.07070707070707
EGY;2021;1;20.375
EGY;2021;2;12.625
EGY;2021;3;10.77777777777778
EGY;2021;4;15.22222222222222
EGY;2021;5;1.0
EGY;2021;6;9.0
EGY;2021;7;6.0
EGY;2021;8;28.0
EGY;2021;9;3.0
EGY;2021;10;
EGY;2021;11;6.0
EGY;2021;12;12.0
ERI;2003;8;8.0
ERI;2003;9;
ERI;2003;10;
ERI;2003;11;
ERI;2003;12;
ERI;2004;1;
ERI;2004;2;
ERI;2004;3;
ERI;2004;4;
ERI;2004;5;
ERI;2004;6;
ERI;2004;7;
ERI;2004;8;
ERI;2004;9;
ERI;2004;10;
ERI;2004;11;
ERI;2004;12;
ERI;2005;1;
ERI;2005;2;
ERI;2005;3;
ERI;2005;4;
ERI;2005;5;
ERI;2005;6;
ERI;2005;7;
ERI;2005;8;
ERI;2005;9;
ERI;2005;10;
ERI;2005;11;
ERI;2005;12;
ERI;2006;1;
ERI;2006;2;
ERI;2006;3;
ERI;2006;4;
ERI;2006;5;
ERI;2006;6;
ERI;2006;7;
ERI;2006;8;
ERI;2006;9;
ERI;2006;10;
ERI;2006;11;
ERI;2006;12;
ERI;2007;1;
ERI;2007;2;
ERI;2007;3;
ERI;2007;4;
ERI;2007;5;
ERI;2007;6;
ERI;2007;7;
ERI;2007;8;
ERI;2007;9;
ERI;2007;10;
ERI;2007;11;
ERI;2007;12;
ERI;2008;1;0.0
ERI;2008;2;
ERI;2008;3;
ERI;2008;4;
ERI;2008;5;
ERI;2008;6;
ERI;2008;7;
ERI;2008;8;
ERI;2008;9;
ERI;2008;10;
ERI;2008;11;
ERI;2008;12;
ERI;2009;1;
ERI;2009;2;
ERI;2009;3;
ERI;2009;4;
ERI;2009;5;
ERI;2009;6;
ERI;2009;7;
ERI;2009;8;
ERI;2009;9;
ERI;2009;10;
ERI;2009;11;
ERI;2009;12;
ERI;2010;1;
ERI;2010;2;
ERI;2010;3;
ERI;2010;4;
ERI;2010;5;
ERI;2010;6;
ERI;2010;7;
ERI;2010;8;
ERI;2010;9;
ERI;2010;10;
ERI;2010;11;
ERI;2010;12;
ERI;2011;1;
ERI;2011;2;
ERI;2011;3;
ERI;2011;4;
ERI;2011;5;
ERI;2011;6;
ERI;2011;7;
ERI;2011;8;
ERI;2011;9;
ERI;2011;10;
ERI;2011;11;
ERI;2011;12;
ERI;2012;1;
ERI;2012;2;
ERI;2012;3;
ERI;2012;4;
ERI;2012;5;
ERI;2012;6;
ERI;2012;7;
ERI;2012;8;
ERI;2012;9;
ERI;2012;10;
ERI;2012;11;
ERI;2012;12;
ERI;2013;1;
ERI;2013;2;
ERI;2013;3;
ERI;2013;4;
ERI;2013;5;
ERI;2013;6;
ERI;2013;7;
ERI;2013;8;
